,Name,Links
896,"Apple iPad mini 6th Gen. 64GB, Wi-Fi + 5G (Unlocked), 8.3 in - Purple BUNDLE",https://www.ebay.com/itm/265549540581?epid=13049281742&hash=item3dd3fc6ce5:g:4rkAAOSwUPdiCmZW
897,"Apple iPad Mini (5th Generation) 64GB, Wi-Fi, 7.9in - Space Gray",https://www.ebay.com/itm/275169586471?epid=9030594179&hash=item401162ad27:g:ST4AAOSwJOpiDDg9
898,"Apple iPad Mini 5th Gen-  256GB, Wi-Fi, 7.9in - GRAY - A GRADE!!",https://www.ebay.com/itm/265418040077?epid=10030602290&_trkparms=ispr%3D1&hash=item3dcc25e30d:g:qH4AAOSwGGRgWKcN&amdata=enc%3AAQAGAAACkPYe5NmHp%252B2JMhMi7yxGiTJkPrKr5t53CooMSQt2orsStdebXPz4ZTXCT8FI9kPBh8my2M%252BRI08ToPMt0IWquzSUG2RjLkpD8kG%252BH2jmt3AY9TFseuyCT2uCDzXSrlrbTemkZ0g6jz643maB3tSicyuV1dXVfWgRP5%252FpTxHMa7N7pM%252FC%252F7ASL7Bk7AY6a%252FiYUecZtImYZrWV8JeOm01GUYWM%252BsgvbK2ZDlGl%252FuNyhez5K6xnhD80Vgu%252Fn%252F%252F19MsWux2GKK1yLtNxUDMx6jwTSsiSpnM3FMGte5jXcIIozV0j41rrhVjwicB9aIe6PVvD8xWPkvsSV%252B4pzGim%252BzbA9oCTSREs1JsZLEoPXSpB%252FOL0y1VTw6VcmjlHGYDZFIu4vapOMTuDbVY84Q3wn%252FnR7TQGHtYedud4yzbz47MaDUQNpyZJcYZopEGgtJnpdTAKwz4mCh7T7GHtY7rkus%252Fq8RpAG4bo1nZQlzwc%252Fo1kEaU0G4IL8kYQLDfKb%252BdaRdZRIWTSg5uixNi%252BydG1h0wMpyvTBA%252FPHrfGtgMEnz6yngFFciZU2BDE1pqLPqJHcfEBCACoJ%252BEQm7p%252FLQcJJySz%252BhSGN2G5MFF2Q6MuPAoWiiGPCZ08o%252FZqJfQEYt9TJ38HsADv0pdAgET8F%252FnCzpqneGvUsqoFgLFUT52fXRRcthC2sVLWVCIuAhklQeywyzJpV7tFo0xy4x%252FEISvKakK%252FcCFipX%252BgXPPxuL3NNbI9OkwosLI60sAQSp4vJk8ZXAcK72QAqmg3XN1KZ%252Br1CQDJRL6rQhF0rMDQqiypTJCM%252FjJX0h3n7HX1B%252FtTBUqoQEm71tjwMZ3UNYAWl8gs6zz1gUa52j6pWMt8Cucr75DfWrth%7Cclp%3A2334524%7Ctkp%3ABFBMyoCzm-Nf
899,"Apple iPad Air 4th Gen. 256GB, Wi-Fi + Cellular (Unlocked), 10.9 in - Space Gray",https://www.ebay.com/itm/115248232468?epid=2311932516&_trkparms=ispr%3D1&hash=item1ad5547814:g:2ocAAOSwsDxiCC4n&amdata=enc%3AAQAGAAACkPYe5NmHp%252B2JMhMi7yxGiTJkPrKr5t53CooMSQt2orsSR84A%252FGMxXIqJzFmDq6lDLuijVCVcO%252FbnQXQMf9BFcYV%252BpCUSN2hnFkJvkvvrfrtR1IAB87W7%252F8mII6t0jZVjpUuQFxfa3AvIQtos4idRwbJUsrXBL34LFpja71qiYgAMos%252FdfSJ%252FNzZ7Dq0CfZdAc1ZKb7WWDEtKGegLOXkDQpYNouIK7oIto2RrnYo3Brc5rT2u4WCMo39yhmJ9UWvzlDVDw161dVEN694bllwpZwUhteMx77QnnmIJA%252BT1RChbo8m3vLJodhyt34nwa3zw1e6sdJ2pg2dZ0Cok1mTdchYYNnmY6VAcPV77Qx7orSDY2fPDhW9V9XSkjCepb32qFfhkWvbDekv%252FPbWYQX3ys0wNZ7F3jQKBThgxZwcrOpnbtYCJDvE2o0b3RMfobu1GnxxPbdXyfJgpHyLp8WZAhUQXBsSj989y5G7fi8kBuLa4md8Gd207k8lFbBNXKX%252ByplMFx7M47rraPZQWeS2Tv1aQkVBNkD2VgmaU8CiZA7vp%252F2Ln1UkYb0J6fUk708CwvKL0ZjBcyIPF49ad4X5LTrGrm%252B%252BLqtsi39Nrhg%252FARf1d%252BeOygY6YLckqKG%252Bz%252F1m%252FRb8GY2PW6j0yIe1e4XC6p3ZRzAUByN7P8lKu3c4jgz4HJ%252BQSO6SVemq00QS6sChqQXBkTf7SZ%252BJpXZPj5I9XLjB42CoDDUtguRzFrioxRJQ8NBnp%252FXzD1KGcmfmvni1uZFoE9Jcz42OENkwqgDTwOBnovLEbIxoK7vv3cLzifV10XX7635OeZ79ubKiEClr0iX6o4GprqybBQHoPkcuUtYmMNJyI9aZPlKALGvy%252Bbsi7%7Cclp%3A2334524%7Ctkp%3ABFBMyoCzm-Nf
900,"Apple A1458 iPad Black 4th Generation Touchscreen WiFi Tablet 16GB 9.7"" *Tested*",https://www.ebay.com/itm/134028615908?_trkparms=ispr%3D1&hash=item1f34ba60e4:g:weEAAOSwQ7NiD~rZ&amdata=enc%3AAQAGAAACkPYe5NmHp%252B2JMhMi7yxGiTJkPrKr5t53CooMSQt2orsSHYXPhGXR5uguexJBeHwfgTkj1nyCoZYVGKLyDR7PjpRDGQO3ku9Y%252FdxhEMvotlnQ7xHQOhowdu5mDsU8ne%252FCYHMrajJwUiWXSaXBziIjwIjTdxFcALzbi%252BeLa78N6NAszvdmaH3xGfbuj%252FfXF%252BloftvYECOTIUUtNzJRL2SQmyqy8VZBI8il3GMT7cb6NVV8M3xYR4dkr4l0IpNS%252BpwaMHWBBTf6e31mevWXMT6M0wpWBY4eHk%252FQDIfilzU0m5%252BSIClXrt90k3o5t1sbEJdDG9pu4oIBlNHQ5sxIxr6CgoS8bdOzZxon7yCWYQ1wiNqN41XZ%252FQ7wDet2nrqNE%252BDCAEQmUmuxreY2x%252FfsDNS47Hf98kLd7corEmbih7%252Fm%252FQRNoM4lGJwG41hROHsh9%252F8e2CT%252BvySVWiJyaJgl9SuLoxn1lC%252FlIYkV1flHJn6VTG6gWZujWlIolmyFpkpOMQyfT2gS4e%252B9nRwOCRj0gCO4tvDGGnEGr5U9WmLn667xQNBHm%252BJMiT4tUebzhbkIz5nA2R%252BMUZhtucJ0LE4R0AnvOAYMSoKgthVlXHckBGq3WZ3Cr5eNaaLTwAma92Jw7Jq1EAggiHUbtIIs70PTPzKr07iwgEFstSeuggLkmH4vD23bjxKpd4ID4wWKmODf4cF3kUiqCCsO33WI6GDoClNGxWYV3sQR8JDMMiHQLujvKiwNq440YIbu6epMj8wpS5VfvgaziSx2RlYvvtbty%252Bi0JxjjPjQkQO0csC4hPEzqVRESMSdhV7fVuFemp2Ts7mmhs0uOtX%252BW8M0IofhwIcMN8vgyXf24tNfiJmAXZDLjy9Tu%7Cclp%3A2334524%7Ctkp%3ABFBM4Jqzm-Nf
901,"Apple iPad 8th Gen. 32GB, Wi-Fi, 10.2 in - Space Gray - A2270 - MYL92LL/A",https://www.ebay.com/itm/294821190085?epid=5040896193&_trkparms=ispr%3D1&hash=item44a4b659c5:g:4M8AAOSw0yph-a7Z&amdata=enc%3AAQAGAAACkPYe5NmHp%252B2JMhMi7yxGiTJkPrKr5t53CooMSQt2orsS%252Fwocn770hnih0B3mVHNZ5KKDdeweqJ7s6KpiDlGO3Xn486%252FswiOieLysYnfNywrI6JUdGaIzGAqF8DHKwUrA1hpHxtxE3pch8%252BZ%252FS%252BJdJgNRxNDrJErfCRK80UQ4rz5dID7HJT6wJha2M%252FmpLzh5pEJk6pq4k9JLofgVq4OWc67JZVcAKYrBDh81%252FCvt9e6JD5vheS%252BIvR07J9hXOrxw2WRnuDQ4MzA4VQ3tWFtTpLAMdo5IlcRLfQUWPmKpCj83Fi6gvmD9Rldw7oLqXDzXeGGY9w1TLgkfxp2DdlAiOe7KiAOCOIs0oDg%252Bag6v3UYjgc%252BgnLGyRlcEMxvP1M9zjiYc9Yod7nOcssC69ceyWZXeWOxlmLMtFb3VEd0HjOR4FsoZhClFb%252FjxGSNtxwhlq6DXESfaisZVVZLIHmzUQbtcmN%252F6LZ%252BpgWCG6Yov5fL%252B5KgSUnIYTMOp28S8joSy6UWO3B33XSabXHDspIdVkpM7rxelQxr4S%252Bj%252FJ25%252BD2P5qlydR5SGSDAy9Urduw5DRKSnUQ5yhuEHK5h7nk3LCVAOiDjg2WfeCNODcmZn9zdieZy0fPBppSnsTyGPIX4hY8%252FU%252FkEOZjhNLzGyT2d8g0Ri%252F7uh4jDcnsD9s1xTyfB105ovfCrzEGVVsirw685ADs6gksKJ7QWRj%252B3VDitX3tZLaKSIFb7PBrTpL0cEx834aQExWHJmQYzqjcdikYqx439SqdJP%252BLhmz7j1RBx8b8aCsYA%252FiTFEsJvRhHjP47DnS6RMuoEhRwdUJHZ88SDEyfOKcXt6nNbh1mjQMYTK5drbyZMh3Rc6Q2SfIriiFXFO%7Cclp%3A2334524%7Ctkp%3ABFBM4Jqzm-Nf
902,"Apple iPad Pro 2nd Gen. 256GB, Wi-Fi + Cellular (Unlocked), 10.5in Gray (R)",https://www.ebay.com/itm/183062981479?epid=238187554&_trkparms=ispr%3D1&hash=item2a9f676b67:g:1XAAAOSwkV5afHCa&amdata=enc%3AAQAGAAACkPYe5NmHp%252B2JMhMi7yxGiTJkPrKr5t53CooMSQt2orsS7UXID%252BRPOSNsnm8kYPghtCbCbGWtZd6msVM%252FbwgnN%252FTG2gHPoPmxbsSa%252F55kMwXNvT0IDvmGF2uDve2qvybTGQrRWArUyE5fa1d8ZVisxjIenpmHflumoD1tmRDRqccZIiLODwtFNQI83yTrVDaaSOs%252F5YqryxzAaGGUej768IU0LaLvcyazmu0gVtZtzAigF8W4P%252FCTGoV0LDhyETpCxbzvr783gsYStLTThvj6R8SJ%252BDNCADhuS4KowJkKljp047dqs5icXSFzwVQjkLB4AmWNOGqWGD%252FmWOIY3u7%252FxcLH31PvBV%252Bb7kfMGNe9TCpxFdr2s9EYAJDP6IaamnpyHMIIf3oCXa6sLUogTTtPSFRpRhNZp5jMp7tKEdKbDOidpif87OldlVvhiC2DiEAaZ7is3Crw18483U683ksd8oDVRLua8PLq%252B%252Bef75vcV6%252FO286lEqOv%252BYE8ls3ccd1PTDJfB5u0tAF117IKZDw9M2sG%252FOSVyG8OsPJZyN38zOfd4uAm6BoA%252FBAi9MKJt56HmapmMfuJ3FrDGoUDhxiWdhSRlH2px15zO083ecQfmtD00KlDybDAA3gaBT8zZ7AxFizKiAPYzQ%252B4EfD8lngZNCmNK0Qs96di%252FryprQHEf47CG09JypOgYgHSysOEWrn5cb89pib9fcWa3Sk23%252F%252F%252F0c%252B2bGWT9bzwqmSlxIZZima5sQAb3XNiRASkQ7QX5V5gOPc347yBNzspbuiBONNGstwTYtR5SQBBX6jz3%252BEYGaXOIF3jLKA5GoloyRKS9Hr7qb06JW%252FJ8lGyVrXnHuEUs9%252FCIIxdCIzmN895q07okj28%7Cclp%3A2334524%7Ctkp%3ABFBM4Jqzm-Nf
903,Apple iPad Pro 10.5'' 64GB Space Gray A1701 (WiFi) Reduced Price JW3361,https://www.ebay.com/itm/284627318778?epid=238060921&_trkparms=ispr%3D1&hash=item42451c37fa:g:L2AAAOSw8ZBh8wt9&amdata=enc%3AAQAGAAACkPYe5NmHp%252B2JMhMi7yxGiTJkPrKr5t53CooMSQt2orsSwcmzw5CLtzTE60FqHcnq2PX8TuDyOI2iT4Z%252BPFwH%252BCe1xUS%252BouhI6eDqWzlu2r6fYoRaYh%252FB2o%252BLeNeCoPapkhiZn2wfSjn73UxML3zeC%252BhLEEc4GUaDhkB7wB73BgkeK3JpoSL7h9kIMIWc3%252F97CXXTSeMBuVyBf5y3ZU3mbi8Il1r%252FIt613ZY%252F9zrYhtPNgIzd6iR2IfDARBi62RllCMpAhi5ITYqyHrXx15oVcF3iAqT3xzXRJu1dfGXYTQcTLanLiizPkQpR74RUlFM7Oky%252BRGw4Ea%252BE9T3VgqpH%252ByMENd9YAIzNYjw%252BTk%252FWoFIk1zisb76V1HtUXJH0gWgUB7xBVVHPkp6k7p9hrqrsn4qM9%252FgN7TC3CfesN69xeDl9WVGjflx4ojX%252B6I5eERyZLJxF6c5Y%252FkrYm9YXOQLNy7lU3OWHkLd0An0AhCktxveAdoDf%252BuOZrSYUc3ZDdb%252BSf4aTSQRPjCXRDsG2IjrZ4cOX5x7K4pxgqS0bX4CnIW8uKwXis0UGbj9MmqJHzNW6NGVDRJp9VcqH2ELNXsCvqb8sSfMfJh5Aatcd%252FVOAEVAakb4dS9LfLjoDQIIlWkUa2gzVb%252BAatCB7ExR%252BbHGO3SbM48iA5IPPrt4AlMZhmhOegOg6MumwLvDh%252B%252FPWtXrzP04kOgBMGoU%252BasxZ%252BeEnyll2%252FW%252FGLQ6%252BRjnFrcJcZNM%252Fb14NGRLRnAzrOP7GMxhqwS%252BtsvRBOLyBA53dJgwo7giYP3cAVyZ2jHHFs5atDF3zG%252B5Cyo5GaUZmMd%252F1bwHeVVkP8PD7aYXQnaHpLXRVLvESNRLJVnX0H%252Ff3Y7E%252FDE7z%7Cclp%3A2334524%7Ctkp%3ABFBM4Jqzm-Nf
904,"Apple iPad 8th gen 2020, 128GB WiFi + Cellular Unlocked 10.2"" - GOLD GRAY SILVER",https://www.ebay.com/itm/184899047057?epid=9040884273&_trkparms=ispr%3D1&hash=item2b0cd78e91:g:h68AAOSwfsxg0NfS&amdata=enc%3AAQAGAAACkPYe5NmHp%252B2JMhMi7yxGiTJkPrKr5t53CooMSQt2orsS7UXID%252BRPOSNsnm8kYPghtEN2HoKo5Hl3afbfB0x6v6%252BHULrLD%252FFJM4ainCgPOAJDkNv0wEcAgYoM%252FQQPDpXZlNbaC8%252FBCbdzm7aMxR%252F08Ixwn9qV6e%252Bzv07Km1D%252B805ZTn0Rj%252BDkNdtrXn%252BrUfby8Fz6ahPfpDYUB3nfy8%252FJzE%252BreciWFih%252BWtGKuDJlltNr9SVp%252BtoQpZS3d3vy7wq9bJI19lyAMtHO%252BNJq7B4tTWKbf5aBU1gMzybv5J1Ud9GsNr60n8mpu54bhix91R0XwlPougUm5RrhRSuTqrpUCDXxJPOn9wbzrYlcQjdDVwTTBZUuAHpTTpchRYAz1vn0B4KhZJ4dDWGZd3XnB5DmCujgXuvdUEz3Ph%252F1XA8Zq5qFixUT7603a4StSjiv0hTy%252Bql6RLgF0C2m3peYUZtB8gUehtOOe2%252FCovpPpQQnKdhU%252FJfPQSfokANDmwb%252BHnpInm76qWR7L7NCee5Hgm2i4ATPQWfX1cJxWbuA9V9HJaWBgGUnYFF3%252Bn6e3A%252FzaA%252F26mO5WnwhPqHRWtylYP6EPxPXRNOXKb0PKkM0JlMpViX4p3gjj5AS%252Ft8nRcV58UEpWBtQN0F%252F0Aj47j8IaDWnecrTSdKK90hLwgDP7Q3a8JCJCxy5wdYpeQvdJ8agCM0AEJ%252BmD2QQdxf15NqDjy%252FE1diitKZgDioJSdWrMN3Vl1tmjndJmI1byWR3F3zW%252F3TJ7Ma0EMZ94pI786u2G%252FEiTIn3MD4Rg6jBqcE%252F6TGS4ws4Mlz1ffwrwWbmbSGAyRDDc48ifZRSR10PL50iyb2P%252FEVWxgR%252Fb3cDh%252BKMAKGQz4e0%7Cclp%3A2334524%7Ctkp%3ABFBM4Jqzm-Nf
905,"Apple iPad mini 4 128GB, Wi-Fi, 7.9in - Silver (CA)",https://www.ebay.com/itm/284656940309?epid=242054223&hash=item4246e03515:g:6ooAAOSwDExiDbTH
906,"New ListingApple iPad 7th Gen. 32GB, Wi-Fi + 4G (AT&T), 10.2 in - Gold",https://www.ebay.com/itm/284662645204?epid=9034859083&hash=item42473741d4:g:ldIAAOSwBbdiEtyn
907,"New ListingApple iPad 9th Gen. 64GB, Wi-Fi, 10.2 in - Silver - BRAND NEW",https://www.ebay.com/itm/125159297840?epid=15049285841&hash=item1d24135330:g:28YAAOSwn11hQhsT
908,"Apple iPad Mini (5th Gen) 64GB, Wi-Fi, 7.9in - Silver With Case. Bundled",https://www.ebay.com/itm/403473665540?epid=2301649792&hash=item5df0e78e04:g:KqYAAOSwFw1iCrpe
909,"Apple iPad Pro 2nd Gen. 256GB, Wi-Fi, 11 in - Space Gray ic locked",https://www.ebay.com/itm/185295680154?epid=19037466393&hash=item2b247bb29a:g:KooAAOSwDRxh7Icm
910,"Apple iPad Mini A1455 16GB  7.9""  Wi-Fi Cellular Verizon Lot of 8",https://www.ebay.com/itm/384742161366?hash=item59946b7bd6:g:b2IAAOSw1IFh~WI-
911,"Apple iPad 6th Gen. 32GB, Wi-Fi + Cellular (Unlocked), 9.7in - Space Gray (R-D)",https://www.ebay.com/itm/173533548770?epid=243957323&_trkparms=ispr%3D1&hash=item286767d0e2:g:s4MAAOSwRHtbmq7a&amdata=enc%3AAQAGAAACkPYe5NmHp%252B2JMhMi7yxGiTJkPrKr5t53CooMSQt2orsSDAeS9EQtjPGVfKXTxF0%252BjrXZyfWAr1xmdZ6CCxIfzS%252BoUgi9augXkYFKKeOrVbHP4Sp%252Fdm7c5mzRbn%252Frmwb1IMx7QDGGlSNfINksnq241erfQKyo2XUHDAYWS%252B9RKIcFUVGdw1THYKfkVCd3qKgOWOqONYYcLeggBD2Vhll3BFkY3SQ%252FGtLR%252FQhqA30zx1Moy%252FUwteQfVl7ivp2WFu6Cwj6%252FEYr%252B8hx1vjV0JQO6k81YVrgLt%252Fkz3pu7yq%252BRpOE8RQilHHCQxcJNdWfHuoKArFiHfmhMPRJYqi7ALemhXvJB854d%252BTIHkMxNpAlkBTcYaiij%252BJNO2sATr7yf%252B1U7kdNFhntQSC0OAzJhV%252BY85uKFMdfoSEyuANA2Xc0Nwrqwtc%252FYbfs9kptjXxEoxPaXA5sM4p2QfYCyiQAKq96%252BmRZonWzxI8ZerGTVKrc3jvoShSIJL01Qy4I4EhWLX3%252FIjokB2IzzfERQdoyy7%252BQPGgsMvzYsR3Yh7W6gLDTRaHnb6anjbKpSCPQMbvVUc3f%252B9ho9Ylgr45Wg3priG5ic0bjbKj47%252B9bwVSj3mZXiyhL5W3kfim4QDbbUA9okKYI1Jln3kmDhAVPgpTQqvliiAC%252BivMlDMSYwZR2Hw2zRU%252B7pRW%252FlAYZ5vSip4ay7wV5t2T0S0gOrwr4aT%252F6%252FjVOkrzQwwX%252BiJxJwUo%252Fk3saXBOcdwPx6x7PfeEmkle2fZ4hYzK4Wl%252BN%252FGrN8xhYh%252FyQwW0Nt14Jw8ZezgfWykcvg391tXpLZywhfkBI2n9GO3IZsMK6XgAFCa1tdExE0dugnexViu6hQceWEniKCOaq5zV0H%7Cclp%3A2334524%7Ctkp%3ABFBM4Jqzm-Nf
912,"Apple iPad 10.2"" 9th Gen 64GB/256GB (Wi-Fi + Cellular) - All Color - Very Good",https://www.ebay.com/itm/185255374480?epid=17049391948&_trkparms=ispr%3D1&hash=item2b2214ae90:g:-zoAAOSwaTRh3xpr:sc:ShippingMethodStandard!75287!US!-1&amdata=enc%3AAQAGAAACkPYe5NmHp%252B2JMhMi7yxGiTJkPrKr5t53CooMSQt2orsS7UXID%252BRPOSNsnm8kYPghtGQIacYPBq%252FSDe5R1vYewdOEMjXwnL4mmy9hKufeVKQZPODcC80cZzlzDy4HopnM7Yl9YrBkamwX7SX6dV0DynQpD24fTL56PILafESr8fh9WmWPE35Ts0MbkGb0my9hnmGWLvgtuY6k4GwPAG%252FEwuZnMY%252Fezp9ObrvcuNVXs2WJrvXqbwQA0GAHPcAiiSHj6Sg%252BbHZTN7OVlirWMrFRHDGSKu4TrtFtQ3VbVwI3nM9mnnld4n5GooTETW1nOOKeQ1hUbe1wccR1yy%252BYsAMaE3iIVazwnrmeG6bCUi%252FkrdmvWtWzMImMmOPsJJdTZFIL3SLEWLT5%252BS%252FJV1SQBSJLu7aoSE411zhcSSJXuOFZuODtkWzAUQ9wHixmeu%252FSZEFcqJSGJcoCTsdGXQYB2Aq%252FidWbdXsgKPyxplt5EHz2ghBI5QJetf7fe72c2P26mdWzFm6HJQHNuIYkHdBJlUpm50YEH%252BAKlRcIj%252BKVNuJMlpRnX5K2J%252BvbDUnshQf3Wb6GZzZ5Bvb22lFvdnxlKnWwo6A2uY6bzBQKikimI8hUg2cwqIR0abY1Bcmuk5GVdHbZGN27WhH4VkiOy%252B7Fz%252BfJvk5Egsohu9wEYXIqwpDcoOq%252FTl8mHQBoWIzpOtVCG%252Bcl3AP0%252Fb7nYZcYJw9jjWBpy8p96MGURFvCjwGS0mjbqm3XhtP7XVPycMURbg0l14LS0Uqzbb2%252FeEEfg%252BkgeHoBURqrFICZgEjh%252BXAy%252BqpKs2e5O3SMQQnDVsPmup3VcTDmhwXtNA88YstQGlz9JmvBNlF38ChkiZ0xWoCQ76mhVPSG%7Cclp%3A2334524%7Ctkp%3ABFBM4Jqzm-Nf
913,Apple iPad Mini 1st WiFi |16GB 32GB 64GB I All Colors | Grade C,https://www.ebay.com/itm/183911623658?_trkparms=ispr%3D1&hash=item2ad1fcabea:g:JqwAAOSwTmRdSaMH&amdata=enc%3AAQAGAAACkPYe5NmHp%252B2JMhMi7yxGiTJkPrKr5t53CooMSQt2orsS7UXID%252BRPOSNsnm8kYPghtL7G3CrEs1tMPPRvr6Qcl7lwzbwItoNygl3R%252B82xfQfFxU3iDOhGxeYPPmf9UnMaBIBwqiicd4vyEXec31P1He%252BX5IV3mx2sIhtPSoGgX8bJtob7K9BFF16Ccec9TDD1gE%252FpKBpV8eG9ANb76EAkvkayRuciaylnb3NNo9aTNASTlYcGVsZ4GGEWmk55N%252BXNsvC%252BzT6Pk8TsYyty0pBNbgBzfoAQjTeFyTxABz3wGuVAtNWIPzJnoxgBkPWbmf1mbmYNAc4pxMHOTHmEo8F5OpbRQRRy5zoFB0XcJYBbpOFxr9c2JjIYkHdoi7YaXyIHtynejz32fXFHP0zKEzBmKyX96nvx%252F2JTa8e5NUUUgG1Wspt0C8BVNSwmHjwr1pJKrtKbednnZzjNczhyi9%252Blr6c24f%252F7NO%252BPffnwhzbOndQlj2cE9jYcqs3DjYCi3QYiglRmh6Cv9v8iTJq%252FJNu82EdpwmV646%252FqtNkpZzuwFwJNaIaHg3xicE3vJxtzIYTBhLX62xhByPns65BXHCHbpdah0JHp%252BgWACgL%252F6dTuuUoQpEpbGWFTHMitRXAuzxxX7c9CEjFqfGNeknKFbDIlFq097tYRStVHZkJGSGNVKf4siv9dqD%252Bx5mx%252BTWCZnZu2304JCPsnYns6RLUiLy59Pu9A04vX5KOzXY12GomlX%252FHdYeOQOpARCa7OUwtDb%252F9zXsJM13rB42rv1VmgkL7Y5ccVJJxV%252BItqZJYPanE5vqyDytMwc20j3ettyEY7BYFf8isBzI1pKpmNZqWcyuT2c1Pt8BibRYGRkQGhJJWXu6%252Ft%7Cclp%3A2334524%7Ctkp%3ABFBM4Jqzm-Nf
914,"Apple iPad Air 1st Gen. A1474 9.7"" 16GB Wi-Fi Space Gray MD785LL/A (D-G)",https://www.ebay.com/itm/154850835905?_trkparms=ispr%3D1&hash=item240dd43dc1:g:vloAAOSwWPtiDB2h&amdata=enc%3AAQAGAAACkPYe5NmHp%252B2JMhMi7yxGiTJkPrKr5t53CooMSQt2orsStEKTPzZMfQmny3knR97t0AMjP83PsY3gTgGUsNi30UtjdT1p0hmB8K0mw5CeKLiQuX2HTPoiLt%252BMrTry9Ykb5eBi03aftmAJpIJIAxDOfX974DRcTQi0jEywPSo2ETNeC1pFtRFPVG%252BWBh2ryWqzjCrSfM7cDTcvo3dYf25S%252FhcCgGtSWImkaqQTaFVTqGWyInw0CJ9xKAJ30Y0fBlAGYllasCAKx5W5XfaTq7tvq4uNMcaBBpyMkJ%252FG6iYsOIrEGKeMXIEgrBH0nPJV06D1vGMdvinBSGUKaIFyl1v5M2PFAvs3iKdg3Sg8egsB5HuBa7RNKXdBjoQT2FHdx7HoKaCapa00r9%252FhNdXWINrZ1OZj%252FMxfDBKcgJAAg1XjKgs1255GDJR48kjMx28lIqOucZBy0g%252FHE3r0o1xmmwBXCJzt%252FMipPAse2ASA2%252B7qeDxKkI2KJfVQ6WnRVb19ukhtYylbq4WXJJ5zVVOf53jwdMkN32stNUF4afdRH2ozgwtlRry%252BqkQplyDR3OT5RQZYVAl7srHwfqmDmKRbbAteiKUSJ%252Bh%252B%252BtL3euTwaBnW0j8ctt4RG%252BH7j0%252BHvB65yB5nbmpuGJdOvyX24BBWuiTeDu0Feh4ZRs2SGIk0UPlPubjEfq6gdfSsH9YnraBIbTfJVdQ4vy02IpZBi9QnnBcA9Jzs%252F8zynhS3rrFaj0epe9Uq53rMvk3I%252Fgp1CiUiCQIfLNyl5asc9v9ox7S27uL%252BkKDlZW1KXCUQgeYbNBk3m2jt%252FgdHoC9AQswz7mlErQhxBjyh85muOj1RbTvvd6%252FahZ648DDJKnEwUnJqhGwvkxok%7Cclp%3A2334524%7Ctkp%3ABFBM4Jqzm-Nf
915,"Apple iPad Mini A1455 16GB  7.9""  Wi-Fi Cellular Verizon Lot of 8",https://www.ebay.com/itm/384742231851?hash=item59946c8f2b:g:e2EAAOSwYYNiD8VW
916,Apple iPad Pro 10.5 inch 256gb Rose Gold A1701 (WIFI) Reduced Price NW2194,https://www.ebay.com/itm/284623925121?epid=238279303&_trkparms=ispr%3D1&hash=item4244e86f81:g:CgEAAOSwS-hh3Lce&amdata=enc%3AAQAGAAACkPYe5NmHp%252B2JMhMi7yxGiTJkPrKr5t53CooMSQt2orsSwcmzw5CLtzTE60FqHcnq2L7SXn7tySCm%252B73%252Fl5V5Ppwt0hEnj5DfXZcimKWzFldjoM3rG5n%252F%252FGn1Wk4mF08XbnnDjSSOZkgiEQe9WK6Z0taUhQy0gWcBbTfUtJgF9kAEDZ2hYUi4C2mR3cQCTQtiDt5HgQv%252FPxkjSdw3D7I%252BNfBl%252F5GztOnIo6tV4pOr8hyGEAAmPkAHfL57WLcyfbuTSs5fFDZO6O%252BvOeQyxzNWQW2id%252FKy4epgiAGWNr0iLPtHWPZhuhzi1NbuLk7%252FKH5rplibktnlkRkG1OJYtZRqFXAHjHe%252FArnsoThEpPOnmhFG45lhd7zTdNlL8g%252B8LEwgzub7b9lF%252BULNOW22j%252FUY9Vu3qgZT28ImoXykbGxVt0IEdJy4vYPPUvC95jXi6yrlobQJXjjL39%252BryqHld2PevUZQuSR9fUY5xjFO9HffNVXLSgJNYzBYkJUzEibuYknc9W2WZiTK55924IIYFbh4wSUPq049PNVyCo5%252FlZLQKc1rLXZ%252B%252BvA0R2y%252BQJPhQvj%252BVSjHMAVGFtJMR8VdSISSkVnKAptyubDw50Hmvhvw6DoFmwEtU%252F7Grsa6jqSk0uwfSQtzTIB85ExzH9UUI4bjC2UZzdlLOzzbw7Pq%252BYb0KBsfuqJlvBjo8lITptpLYvvmt0BXzASzXjTmRstk9Q34E6dyUu54g38Y5P%252B%252BPR4lGaSHo01t0n2gZ55BZUbPO5D%252FdOddk9tNU0FtCuutqtIFVfNOQ1nCxYI%252B8n7uw%252Bzbq36MajuWZS0xpvV6rP2fUqYCVEfOIu83T5cwOlu92F0dj9CQ%252Fu3Co8rKSdz0Lrtq1YyB%7Cclp%3A2334524%7Ctkp%3ABFBM4Jqzm-Nf
917,"Apple iPad Air 4th Gen. 64GB, Wi-Fi, 10.9 in - Green",https://www.ebay.com/itm/203836668168?epid=19040886073&hash=item2f759cb908:g:yygAAOSwPsdiD-cg
918,"Apple iPad Air 1st Gen. 32GB, Wi-Fi + Cellular (Verizon), 9.7in - Space Gray",https://www.ebay.com/itm/154858404533?epid=170336756&hash=item240e47bab5:g:VCoAAOSwsSliEXJJ
919,"Apple iPad Air 4th Gen 10.9"" 64GB Wi-Fi/ Cellular Space Gray Tablet MYH82LL/A",https://www.ebay.com/itm/384738560888?hash=item5994348b78:g:XvUAAOSwb7JiDTzb
